latitude,longitude
2806.6254N,8242.9613W
2806.6254N,8242.9618W
2806.6254N,8242.9624W
2806.6254N,8242.9628W
2806.6254N,8242.9633W
2806.6254N,8242.9637W
2806.6253N,8242.9642W
2806.6252N,8242.9647W
2806.6251N,8242.9652W
2806.625N,8242.9658W
2806.6248N,8242.9664W
2806.6247N,8242.967W
2806.6246N,8242.9675W
2806.6245N,8242.9681W
2806.6244N,8242.9687W
2806.6244N,8242.9692W
2806.6243N,8242.9698W
2806.6243N,8242.9704W
2806.6242N,8242.971W
2806.6242N,8242.9716W
2806.6241N,8242.9723W
2806.6241N,8242.9729W
2806.6241N,8242.9734W
2806.6241N,8242.974W
2806.6241N,8242.9746W
2806.6241N,8242.9751W
2806.624N,8242.9757W
2806.624N,8242.9761W
2806.6241N,8242.9766W
2806.6241N,8242.9771W
2806.6241N,8242.9777W
2806.6241N,8242.9782W
2806.6242N,8242.9788W
2806.6241N,8242.9794W
2806.6242N,8242.9799W
2806.6242N,8242.9804W
2806.6242N,8242.9808W
2806.6242N,8242.9813W
2806.6242N,8242.9817W
2806.6242N,8242.9821W
2806.6242N,8242.9824W
2806.6242N,8242.9828W
2806.6242N,8242.9831W
2806.6242N,8242.9835W
2806.6242N,8242.9838W
2806.6241N,8242.9841W
2806.6241N,8242.9844W
2806.6241N,8242.9847W
2806.624N,8242.985W
2806.624N,8242.9853W
2806.6238N,8242.9856W
2806.6237N,8242.9859W
2806.6235N,8242.9862W
2806.6233N,8242.9864W
2806.623N,8242.9866W
2806.6228N,8242.9867W
2806.6225N,8242.9868W
2806.6223N,8242.9869W
2806.6221N,8242.987W
2806.6219N,8242.9871W
2806.6217N,8242.9871W
2806.6214N,8242.9872W
2806.6212N,8242.9872W
2806.621N,8242.9873W
2806.6208N,8242.9873W
2806.6206N,8242.9873W
2806.6204N,8242.9873W
2806.6203N,8242.9874W
2806.6201N,8242.9874W
2806.6199N,8242.9875W
2806.6197N,8242.9876W
2806.6196N,8242.9877W
2806.6194N,8242.9878W
2806.6193N,8242.9879W
2806.6191N,8242.988W
2806.619N,8242.9881W
2806.6189N,8242.9882W
2806.6188N,8242.9882W
2806.6187N,8242.9883W
2806.6186N,8242.9883W
2806.6186N,8242.9883W
2806.6186N,8242.9882W
2806.6186N,8242.9883W
2806.6186N,8242.9883W
2806.6186N,8242.9884W
2806.6186N,8242.9884W
2806.6186N,8242.9885W
2806.6186N,8242.9885W
2806.6186N,8242.9885W
2806.6186N,8242.9884W
2806.6185N,8242.9884W
2806.6185N,8242.9883W
2806.6185N,8242.9882W
2806.6184N,8242.9882W
2806.6184N,8242.9881W
2806.6184N,8242.9881W
2806.6184N,8242.988W
2806.6184N,8242.988W
2806.6184N,8242.988W
2806.6183N,8242.988W
2806.6183N,8242.988W
2806.6183N,8242.988W
2806.6183N,8242.988W
2806.6183N,8242.988W
2806.6183N,8242.988W
2806.6183N,8242.988W
2806.6183N,8242.988W
2806.6183N,8242.988W
2806.6183N,8242.988W
2806.6183N,8242.988W
2806.6183N,8242.9881W
2806.6183N,8242.9881W
2806.6183N,8242.9881W
2806.6183N,8242.9881W
2806.6183N,8242.9881W
2806.6183N,8242.9881W
2806.6183N,8242.9881W
2806.6184N,8242.9881W
2806.6184N,8242.9882W
2806.6184N,8242.9882W
2806.6184N,8242.9882W
2806.6184N,8242.9882W
2806.6184N,8242.9882W
2806.6184N,8242.9882W
2806.6184N,8242.9882W
2806.6184N,8242.9883W
2806.6184N,8242.9883W
2806.6184N,8242.9883W
2806.6184N,8242.9883W
2806.6184N,8242.9884W
2806.6183N,8242.9884W
2806.6183N,8242.9884W
2806.6183N,8242.9884W
2806.6183N,8242.9884W
2806.6183N,8242.9885W
2806.6183N,8242.9885W
2806.6183N,8242.9885W
2806.6183N,8242.9885W
2806.6183N,8242.9886W
2806.6183N,8242.9886W
2806.6183N,8242.9886W
2806.6183N,8242.9886W
2806.6183N,8242.9887W
2806.6183N,8242.9887W
2806.6183N,8242.9887W
2806.6183N,8242.9887W
2806.6183N,8242.9887W
2806.6182N,8242.9888W
2806.6182N,8242.9888W
2806.6182N,8242.9888W
2806.6182N,8242.9888W
2806.6182N,8242.9888W
