Latitude,Longitude
2806.6178N,8242.6411W
2806.6174N,8242.6409W
2806.617N,8242.6408W
2806.6167N,8242.6406W
2806.6164N,8242.6404W
2806.616N,8242.6402W
2806.6156N,8242.64W
2806.6154N,8242.6397W
2806.615N,8242.6394W
2806.6147N,8242.6391W
2806.6144N,8242.6388W
2806.6142N,8242.6384W
2806.6139N,8242.6381W
2806.6136N,8242.6377W
2806.6134N,8242.6374W
2806.6133N,8242.637W
2806.6131N,8242.6366W
2806.6128N,8242.6362W
2806.613N,8242.6356W
2806.6131N,8242.6351W
2806.6126N,8242.6346W
2806.6121N,8242.6342W
2806.612N,8242.6336W
2806.6118N,8242.6331W
2806.6114N,8242.6327W
2806.6111N,8242.6322W
2806.611N,8242.6317W
2806.6109N,8242.6312W
2806.6107N,8242.6307W
2806.6106N,8242.6302W
2806.6105N,8242.6297W
2806.6103N,8242.6293W
2806.6101N,8242.6288W
2806.61N,8242.6283W
2806.6098N,8242.6279W
2806.6096N,8242.6274W
2806.6095N,8242.627W
2806.6094N,8242.6266W
2806.6093N,8242.6261W
2806.6091N,8242.6257W
2806.6089N,8242.6253W
2806.6088N,8242.625W
2806.6086N,8242.6246W
2806.6084N,8242.6242W
2806.6082N,8242.6238W
2806.6081N,8242.6234W
2806.6079N,8242.623W
2806.6077N,8242.6226W
2806.6076N,8242.6222W
2806.6074N,8242.6219W
2806.6071N,8242.6214W
2806.607N,8242.621W
2806.6069N,8242.6207W
2806.6068N,8242.6203W
2806.6067N,8242.6198W
2806.6065N,8242.6194W
2806.6064N,8242.6191W
2806.6062N,8242.6187W
2806.606N,8242.6183W
2806.6058N,8242.618W
2806.6057N,8242.6177W
2806.6055N,8242.6173W
2806.6054N,8242.6168W
2806.6053N,8242.6165W
2806.6052N,8242.6161W
2806.605N,8242.6157W
2806.6048N,8242.6153W
2806.6046N,8242.6149W
2806.6045N,8242.6146W
2806.6043N,8242.6141W
2806.6042N,8242.6137W
2806.6041N,8242.6133W
2806.6039N,8242.6129W
2806.6038N,8242.6125W
2806.6037N,8242.6121W
2806.6036N,8242.6117W
2806.6035N,8242.6112W
2806.6034N,8242.6108W
2806.6033N,8242.6103W
2806.6032N,8242.6099W
2806.6032N,8242.6093W
2806.6032N,8242.6088W
2806.6032N,8242.6085W
2806.6031N,8242.6081W
2806.6031N,8242.6076W
2806.6029N,8242.6072W
2806.6028N,8242.6068W
2806.6027N,8242.6063W
2806.6025N,8242.6059W
2806.6023N,8242.6054W
2806.6022N,8242.605W
2806.602N,8242.6045W
2806.6019N,8242.6041W
2806.6019N,8242.6036W
2806.6018N,8242.6032W
2806.6018N,8242.6027W
2806.6017N,8242.6023W
2806.6016N,8242.6019W
2806.6015N,8242.6014W
2806.6014N,8242.601W
2806.6013N,8242.6006W
2806.6012N,8242.6001W
2806.6011N,8242.5997W
2806.601N,8242.5992W
2806.6009N,8242.5988W
2806.6009N,8242.5984W
2806.6008N,8242.5979W
2806.6007N,8242.5975W
2806.6006N,8242.5971W
2806.6005N,8242.5967W
2806.6004N,8242.5962W
2806.6003N,8242.5958W
2806.6003N,8242.5955W
2806.6002N,8242.595W
2806.6002N,8242.5945W
2806.6001N,8242.5941W
2806.6001N,8242.5937W
2806.6N,8242.5932W
2806.5998N,8242.5928W
2806.5996N,8242.5924W
2806.5994N,8242.5919W
2806.5992N,8242.5915W
2806.599N,8242.591W
2806.5987N,8242.5906W
2806.5983N,8242.5901W
2806.5981N,8242.5897W
2806.5977N,8242.5893W
2806.5975N,8242.5888W
2806.5972N,8242.5884W
2806.5968N,8242.5879W
2806.5963N,8242.5875W
2806.5954N,8242.5867W
2806.5948N,8242.5863W
2806.5942N,8242.5859W
2806.5935N,8242.5856W
2806.5929N,8242.5852W
2806.5923N,8242.585W
2806.5916N,8242.5849W
2806.591N,8242.5848W
2806.5903N,8242.5849W
2806.5895N,8242.5849W
2806.5886N,8242.5851W
2806.5878N,8242.5852W
2806.5871N,8242.5854W
2806.5862N,8242.5857W
2806.5854N,8242.586W
2806.5846N,8242.5863W
2806.5839N,8242.5866W
2806.5831N,8242.5869W
2806.5824N,8242.5873W
2806.5817N,8242.5876W
2806.581N,8242.5879W
2806.5804N,8242.5884W
2806.5798N,8242.5887W
2806.5792N,8242.5891W
2806.5787N,8242.5895W
2806.578N,8242.5898W
2806.5773N,8242.5901W
2806.5765N,8242.5903W
2806.5757N,8242.5906W
2806.575N,8242.5909W
2806.5744N,8242.5913W
2806.5736N,8242.5916W
2806.5729N,8242.5919W
2806.5722N,8242.5921W
2806.5715N,8242.5924W
2806.5707N,8242.5926W
2806.5701N,8242.5929W
2806.5696N,8242.5931W
2806.5689N,8242.5933W
2806.5684N,8242.5935W
2806.5678N,8242.5937W
2806.5672N,8242.5938W
2806.5665N,8242.5937W
2806.566N,8242.5939W
2806.5656N,8242.5941W
2806.5652N,8242.5942W
2806.5646N,8242.5943W
2806.5641N,8242.5943W
2806.5637N,8242.5945W
2806.5633N,8242.5946W
2806.5629N,8242.5948W
2806.5624N,8242.5948W
2806.562N,8242.595W
2806.5616N,8242.5951W
2806.5612N,8242.5951W
2806.5609N,8242.5952W
2806.5606N,8242.5954W
2806.5602N,8242.5954W
2806.5598N,8242.5955W
2806.5595N,8242.5957W
2806.5592N,8242.5958W
2806.5588N,8242.5959W
2806.5585N,8242.5961W
2806.5582N,8242.5963W
2806.5578N,8242.5965W
2806.5575N,8242.5967W
2806.5571N,8242.5969W
2806.5568N,8242.5971W
2806.5564N,8242.5973W
2806.556N,8242.5974W
2806.5556N,8242.5976W
2806.5553N,8242.5978W
2806.5548N,8242.598W
2806.5545N,8242.5982W
2806.5542N,8242.5984W
2806.5538N,8242.5987W
2806.5535N,8242.5989W
2806.5532N,8242.5991W
2806.5529N,8242.5994W
2806.5525N,8242.5996W
2806.5521N,8242.5998W
2806.5517N,8242.5999W
2806.5514N,8242.6001W
2806.5511N,8242.6002W
2806.5508N,8242.6003W
2806.5504N,8242.6005W
2806.5501N,8242.6006W
2806.5498N,8242.6008W
2806.5494N,8242.6008W
2806.549N,8242.6009W
2806.5486N,8242.601W
2806.5482N,8242.6012W
2806.5478N,8242.6013W
2806.5474N,8242.6014W
2806.547N,8242.6015W
2806.5465N,8242.6016W
2806.5461N,8242.6017W
2806.5457N,8242.6018W
2806.5452N,8242.6019W
2806.5448N,8242.602W
2806.5444N,8242.602W
2806.5439N,8242.6021W
2806.5436N,8242.6022W
2806.5433N,8242.6021W
2806.543N,8242.602W
2806.5427N,8242.602W
2806.5423N,8242.6021W
2806.542N,8242.6022W
2806.5418N,8242.6023W
2806.5415N,8242.6025W
2806.5412N,8242.6027W
2806.5409N,8242.6028W
2806.5407N,8242.603W
2806.5404N,8242.6032W
2806.5401N,8242.6034W
2806.5398N,8242.6035W
2806.5394N,8242.6036W
2806.5391N,8242.6037W
2806.5387N,8242.6038W
2806.5383N,8242.6039W
2806.538N,8242.6039W
2806.5377N,8242.604W
2806.5373N,8242.604W
2806.537N,8242.6041W
2806.5366N,8242.6041W
2806.5363N,8242.6042W
2806.536N,8242.6042W
2806.5356N,8242.6042W
2806.5352N,8242.6043W
2806.5349N,8242.6043W
2806.5345N,8242.6044W
2806.5341N,8242.6044W
2806.5338N,8242.6045W
2806.5334N,8242.6046W
2806.533N,8242.6047W
2806.5327N,8242.6048W
2806.5324N,8242.6049W
2806.532N,8242.605W
2806.5318N,8242.6051W
2806.5315N,8242.6052W
2806.5311N,8242.6054W
2806.5307N,8242.6055W
2806.5304N,8242.6056W
2806.53N,8242.6057W
2806.5296N,8242.6058W
2806.5292N,8242.6059W
2806.5289N,8242.6059W
2806.5285N,8242.606W
2806.5281N,8242.6061W
2806.5277N,8242.6061W
2806.5273N,8242.6061W
2806.5269N,8242.6061W
2806.5264N,8242.6062W
2806.526N,8242.6062W
2806.5256N,8242.6062W
2806.5252N,8242.6063W
2806.5248N,8242.6064W
2806.5244N,8242.6065W
2806.524N,8242.6065W
2806.5236N,8242.6066W
2806.5232N,8242.6066W
2806.5229N,8242.6067W
2806.5225N,8242.6068W
2806.5222N,8242.6069W
2806.5219N,8242.607W
2806.5217N,8242.6072W
2806.5214N,8242.6073W
2806.5211N,8242.6075W
2806.5208N,8242.6075W
2806.5204N,8242.6076W
2806.52N,8242.6077W
2806.5196N,8242.6078W
2806.5192N,8242.6078W
2806.5188N,8242.6077W
2806.5184N,8242.6078W
2806.518N,8242.6078W
2806.5176N,8242.6079W
2806.5172N,8242.6081W
2806.5167N,8242.6082W
2806.5163N,8242.6083W
2806.5159N,8242.6084W
2806.5154N,8242.6084W
2806.5149N,8242.6085W
2806.5145N,8242.6087W
2806.514N,8242.6088W
2806.5136N,8242.6089W
2806.5132N,8242.609W
2806.5127N,8242.6091W
2806.5123N,8242.6092W
2806.5119N,8242.6093W
2806.5115N,8242.6094W
2806.511N,8242.6095W
2806.5106N,8242.6096W
2806.5102N,8242.6098W
2806.5098N,8242.6099W
2806.5093N,8242.6099W
2806.5087N,8242.6099W
2806.508N,8242.6099W
2806.5074N,8242.6099W
2806.5068N,8242.6099W
2806.5064N,8242.6099W
2806.5059N,8242.61W
2806.5054N,8242.6098W
2806.5049N,8242.6098W
2806.5045N,8242.6099W
2806.5041N,8242.6099W
2806.5037N,8242.6099W
2806.5033N,8242.61W
2806.5029N,8242.6101W
2806.5024N,8242.6101W
2806.502N,8242.6102W
2806.5016N,8242.6104W
2806.5011N,8242.6105W
2806.5006N,8242.6105W
2806.5002N,8242.6106W
2806.4997N,8242.6108W
2806.4993N,8242.611W
2806.4989N,8242.6111W
2806.4985N,8242.6113W
2806.4981N,8242.6114W
2806.4976N,8242.6115W
2806.4973N,8242.6118W
2806.497N,8242.6121W
2806.4966N,8242.6122W
2806.4963N,8242.6125W
2806.496N,8242.6127W
2806.4957N,8242.6129W
2806.4954N,8242.6131W
2806.4951N,8242.6134W
2806.4949N,8242.6137W
2806.4945N,8242.6139W
2806.494N,8242.6141W
2806.4936N,8242.6143W
2806.4933N,8242.6147W
2806.4929N,8242.6149W
2806.4924N,8242.6151W
2806.492N,8242.6154W
2806.4916N,8242.6156W
2806.4912N,8242.6158W
2806.4907N,8242.616W
2806.4903N,8242.6163W
2806.4899N,8242.6164W
2806.4895N,8242.6166W
2806.489N,8242.6168W
2806.4886N,8242.617W
2806.4881N,8242.6172W
2806.4877N,8242.6175W
2806.4873N,8242.6177W
2806.4868N,8242.6178W
2806.4863N,8242.618W
2806.4859N,8242.6181W
2806.4854N,8242.6183W
2806.485N,8242.6185W
2806.4846N,8242.6186W
2806.4841N,8242.6188W
2806.4837N,8242.6189W
2806.4833N,8242.6191W
2806.4828N,8242.6192W
2806.4824N,8242.6195W
2806.482N,8242.6197W
2806.4815N,8242.6199W
2806.481N,8242.6201W
2806.4807N,8242.6203W
2806.4803N,8242.6205W
2806.4799N,8242.6207W
2806.4795N,8242.6209W
2806.4792N,8242.621W
2806.4787N,8242.6212W
2806.4783N,8242.6214W
2806.4779N,8242.6217W
2806.4776N,8242.6219W
2806.4771N,8242.6221W
2806.4767N,8242.6224W
2806.4763N,8242.6226W
2806.4759N,8242.6228W
2806.4754N,8242.623W
2806.475N,8242.6233W
2806.4745N,8242.6234W
2806.474N,8242.6236W
2806.4735N,8242.6238W
2806.4731N,8242.624W
2806.4726N,8242.6243W
2806.4722N,8242.6245W
2806.4717N,8242.6247W
2806.4713N,8242.6249W
2806.4709N,8242.6252W
2806.4705N,8242.6254W
2806.4701N,8242.6256W
2806.4697N,8242.6259W
2806.4695N,8242.6261W
2806.469N,8242.6263W
2806.4687N,8242.6265W
2806.4684N,8242.6269W
2806.468N,8242.6272W
2806.4675N,8242.6274W
2806.4671N,8242.6276W
2806.4667N,8242.6279W
2806.4663N,8242.6282W
2806.4658N,8242.6284W
2806.4654N,8242.6286W
2806.4651N,8242.6289W
2806.4647N,8242.6292W
2806.4643N,8242.6293W
2806.4639N,8242.6296W
2806.4636N,8242.6298W
2806.4632N,8242.63W
2806.4629N,8242.6303W
2806.4626N,8242.6306W
2806.4622N,8242.6309W
2806.4618N,8242.6312W
2806.4615N,8242.6315W
2806.4611N,8242.6318W
2806.4607N,8242.6321W
2806.4604N,8242.6323W
2806.46N,8242.6326W
2806.4596N,8242.6329W
2806.4592N,8242.6332W
2806.4588N,8242.6335W
2806.4585N,8242.6337W
2806.4581N,8242.634W
2806.4577N,8242.6342W
2806.4573N,8242.6344W
2806.457N,8242.6347W
2806.4566N,8242.635W
2806.4561N,8242.6352W
2806.4557N,8242.6355W
2806.4553N,8242.6357W
2806.4549N,8242.636W
2806.4545N,8242.6363W
2806.4541N,8242.6365W
2806.4537N,8242.6368W
2806.4533N,8242.637W
2806.4529N,8242.6371W
2806.4526N,8242.6373W
2806.4522N,8242.6374W
2806.4518N,8242.6375W
2806.4513N,8242.6376W
2806.4509N,8242.6377W
2806.4505N,8242.6379W
2806.4501N,8242.638W
2806.4497N,8242.6383W
2806.4494N,8242.6386W
2806.449N,8242.6388W
2806.4487N,8242.6391W
2806.4483N,8242.6393W
2806.4479N,8242.6396W
2806.4476N,8242.6399W
2806.4473N,8242.6402W
2806.4469N,8242.6404W
2806.4466N,8242.6407W
2806.4462N,8242.6409W
2806.446N,8242.6413W
2806.4458N,8242.6417W
2806.4455N,8242.6419W
2806.4451N,8242.6421W
2806.445N,8242.6425W
2806.4446N,8242.6428W
2806.4442N,8242.643W
2806.4438N,8242.6433W
2806.4435N,8242.6436W
2806.4431N,8242.6439W
2806.4428N,8242.6441W
2806.4424N,8242.6443W
2806.442N,8242.6445W
2806.4416N,8242.6448W
2806.4412N,8242.645W
2806.4409N,8242.6452W
2806.4405N,8242.6454W
2806.4402N,8242.6456W
2806.4398N,8242.6457W
2806.4395N,8242.646W
2806.4392N,8242.6462W
2806.4389N,8242.6465W
2806.4385N,8242.6467W
2806.4382N,8242.647W
2806.4379N,8242.6472W
2806.4376N,8242.6476W
2806.4372N,8242.6479W
2806.4369N,8242.6481W
2806.4366N,8242.6484W
2806.4363N,8242.6487W
2806.436N,8242.6491W
2806.4358N,8242.6494W
2806.4354N,8242.6497W
2806.435N,8242.65W
2806.4346N,8242.6502W
2806.4342N,8242.6505W
2806.4337N,8242.6508W
2806.4334N,8242.6511W
2806.433N,8242.6514W
2806.4327N,8242.6516W
2806.4323N,8242.6518W
2806.4319N,8242.6521W
2806.4316N,8242.6523W
2806.4312N,8242.6525W
2806.4308N,8242.6526W
2806.4304N,8242.6529W
2806.43N,8242.6531W
2806.4296N,8242.6533W
2806.4292N,8242.6535W
2806.4288N,8242.6537W
2806.4284N,8242.6539W
2806.428N,8242.6541W
2806.4275N,8242.6543W
2806.4271N,8242.6546W
2806.4267N,8242.6548W
2806.4263N,8242.655W
2806.4259N,8242.6552W
2806.4255N,8242.6554W
2806.4251N,8242.6557W
2806.4246N,8242.6559W
2806.4242N,8242.6561W
2806.4238N,8242.6563W
2806.4233N,8242.6565W
2806.4228N,8242.6567W
2806.4223N,8242.6569W
2806.4219N,8242.6571W
2806.4216N,8242.6572W
2806.4212N,8242.6574W
2806.4208N,8242.6576W
2806.4205N,8242.6578W
2806.4201N,8242.658W
2806.4197N,8242.6583W
2806.4194N,8242.6585W
2806.419N,8242.6587W
2806.4187N,8242.6589W
2806.4183N,8242.6591W
2806.418N,8242.6593W
2806.4177N,8242.6595W
2806.4174N,8242.6597W
2806.417N,8242.66W
2806.4167N,8242.6602W
2806.4164N,8242.6604W
2806.4162N,8242.6607W
2806.4159N,8242.661W
2806.4156N,8242.6612W
2806.4153N,8242.6614W
2806.415N,8242.6617W
2806.4147N,8242.662W
2806.4143N,8242.6623W
2806.414N,8242.6625W
2806.4137N,8242.6628W
2806.4134N,8242.6631W
2806.413N,8242.6634W
2806.4128N,8242.6637W
2806.4125N,8242.664W
2806.4122N,8242.6643W
2806.4119N,8242.6647W
2806.4115N,8242.6651W
2806.4113N,8242.6656W
2806.4111N,8242.6662W
2806.4111N,8242.6668W
2806.4107N,8242.6675W
2806.4104N,8242.668W
2806.41N,8242.6685W
2806.4096N,8242.6692W
2806.4093N,8242.6697W
2806.4091N,8242.6704W
2806.4088N,8242.6711W
2806.4086N,8242.6718W
2806.4083N,8242.6724W
2806.4082N,8242.6732W
2806.408N,8242.6738W
2806.4078N,8242.6745W
2806.4076N,8242.6752W
2806.4074N,8242.6759W
2806.4073N,8242.6765W
2806.4071N,8242.6772W
2806.4071N,8242.6779W
2806.4071N,8242.6786W
2806.4071N,8242.6793W
2806.4072N,8242.68W
2806.4073N,8242.6807W
2806.4073N,8242.6815W
2806.4074N,8242.6822W
2806.4075N,8242.6831W
2806.4076N,8242.6839W
2806.4077N,8242.6847W
2806.4078N,8242.6855W
2806.4081N,8242.6863W
2806.4083N,8242.687W
2806.4085N,8242.6877W
2806.4087N,8242.6884W
2806.409N,8242.689W
2806.4093N,8242.6895W
2806.4095N,8242.6901W
2806.4098N,8242.6905W
2806.4101N,8242.6909W
2806.4103N,8242.6912W
2806.4105N,8242.6915W
2806.4107N,8242.6919W
2806.411N,8242.6923W
2806.4112N,8242.6926W
2806.4114N,8242.6929W
2806.4116N,8242.6932W
2806.4117N,8242.6935W
2806.4119N,8242.6938W
2806.4121N,8242.6941W
2806.4123N,8242.6944W
2806.4124N,8242.6946W
2806.4125N,8242.6949W
2806.4126N,8242.6952W
2806.4127N,8242.6955W
2806.4128N,8242.6958W
2806.4129N,8242.6961W
2806.413N,8242.6964W
2806.4132N,8242.6967W
2806.4132N,8242.6969W
2806.4134N,8242.6971W
2806.4134N,8242.6973W
2806.4134N,8242.6974W
2806.4135N,8242.6976W
2806.4135N,8242.6978W
2806.4136N,8242.6979W
2806.4137N,8242.6981W
2806.4138N,8242.6982W
2806.4138N,8242.6984W
2806.4139N,8242.6985W
2806.414N,8242.6987W
2806.414N,8242.6988W
2806.4141N,8242.6989W
2806.4142N,8242.699W
2806.4143N,8242.6991W
2806.4143N,8242.6992W
2806.4144N,8242.6993W
2806.4144N,8242.6994W
2806.4145N,8242.6995W
2806.4145N,8242.6996W
2806.4145N,8242.6997W
2806.4146N,8242.6998W
2806.4146N,8242.7W
2806.4147N,8242.7001W
2806.4148N,8242.7002W
2806.4149N,8242.7003W
2806.4151N,8242.7005W
2806.4152N,8242.7006W
2806.4153N,8242.7007W
2806.4157N,8242.7009W
2806.4158N,8242.701W
2806.416N,8242.7012W
2806.4161N,8242.7013W
2806.4162N,8242.7015W
2806.4163N,8242.7016W
2806.4164N,8242.7019W
2806.4166N,8242.7022W
2806.4167N,8242.7023W
2806.4169N,8242.7025W
2806.417N,8242.7027W
2806.4171N,8242.7029W
2806.4173N,8242.7031W
2806.4174N,8242.7033W
2806.4174N,8242.7033W
2806.4175N,8242.7033W
2806.4176N,8242.7034W
2806.4177N,8242.7035W
2806.4177N,8242.7035W
2806.4178N,8242.7036W
2806.418N,8242.7036W
2806.4181N,8242.7036W
2806.4183N,8242.7038W
2806.4184N,8242.7039W
2806.4185N,8242.7039W
2806.4186N,8242.7041W
2806.4187N,8242.7041W
2806.4188N,8242.7042W
2806.4189N,8242.7043W
2806.419N,8242.7044W
2806.4191N,8242.7045W
2806.4194N,8242.7046W
2806.4196N,8242.7047W
2806.4198N,8242.7049W
2806.42N,8242.705W
2806.4202N,8242.705W
2806.4203N,8242.7049W
2806.4204N,8242.7049W
2806.4205N,8242.7051W
2806.4206N,8242.7053W
2806.4207N,8242.7054W
2806.4209N,8242.7056W
2806.421N,8242.7057W
2806.4211N,8242.7059W
2806.4212N,8242.7061W
2806.4213N,8242.7063W
2806.4214N,8242.7064W
2806.4216N,8242.7066W
2806.4217N,8242.7068W
2806.4218N,8242.707W
2806.4219N,8242.7072W
2806.422N,8242.7074W
2806.4221N,8242.7075W
2806.4223N,8242.7077W
2806.4224N,8242.7078W
2806.4225N,8242.7079W
2806.4226N,8242.7081W
2806.4228N,8242.7082W
2806.4229N,8242.7083W
2806.4231N,8242.7084W
2806.4232N,8242.7086W
2806.4234N,8242.7087W
2806.4236N,8242.7092W
2806.4238N,8242.7095W
2806.424N,8242.7097W
2806.4241N,8242.7098W
2806.4242N,8242.7099W
2806.4244N,8242.71W
2806.4245N,8242.7101W
2806.4247N,8242.7101W
2806.425N,8242.7102W
2806.4252N,8242.7103W
2806.4254N,8242.7103W
2806.4255N,8242.7105W
2806.4257N,8242.7106W
2806.4258N,8242.7108W
2806.4259N,8242.711W
2806.4261N,8242.7111W
2806.4262N,8242.7112W
2806.4264N,8242.7112W
2806.4265N,8242.7113W
2806.4267N,8242.7113W
2806.4269N,8242.7113W
2806.427N,8242.7114W
2806.4272N,8242.7115W
2806.4274N,8242.7115W
2806.4276N,8242.7115W
2806.4278N,8242.7116W
2806.428N,8242.7116W
2806.4282N,8242.7115W
2806.4284N,8242.7115W
2806.4286N,8242.7115W
2806.4287N,8242.7115W
2806.4291N,8242.7116W
2806.4293N,8242.7114W
2806.4294N,8242.7114W
2806.4295N,8242.7114W
2806.4296N,8242.7114W
2806.4298N,8242.7114W
2806.4299N,8242.7114W
2806.4301N,8242.7115W
2806.4302N,8242.7116W
2806.4304N,8242.7116W
2806.4305N,8242.7116W
2806.4307N,8242.7116W
2806.4308N,8242.7117W
2806.431N,8242.7118W
2806.4311N,8242.712W
2806.4313N,8242.7121W
2806.4314N,8242.7121W
2806.4315N,8242.7122W
2806.4316N,8242.7123W
2806.4318N,8242.7123W
2806.4319N,8242.7124W
2806.432N,8242.7125W
2806.4321N,8242.7126W
2806.4323N,8242.7126W
2806.4324N,8242.7127W
2806.4325N,8242.7127W
2806.4326N,8242.7128W
2806.4328N,8242.7129W
2806.4329N,8242.7129W
2806.433N,8242.713W
2806.4332N,8242.713W
2806.4333N,8242.7137W
2806.4334N,8242.7137W
2806.4335N,8242.7137W
2806.4337N,8242.7138W
2806.4339N,8242.714W
2806.4342N,8242.7141W
2806.4344N,8242.7143W
2806.4347N,8242.7143W
2806.4349N,8242.7143W
2806.4352N,8242.7144W
2806.4356N,8242.7143W
2806.4359N,8242.7144W
2806.4362N,8242.7144W
2806.4366N,8242.7146W
2806.4369N,8242.7146W
2806.4373N,8242.7147W
2806.4377N,8242.7147W
2806.4381N,8242.7147W
2806.4385N,8242.7148W
2806.4389N,8242.7148W
2806.4393N,8242.7149W
2806.4397N,8242.7149W
2806.4402N,8242.715W
2806.4406N,8242.715W
2806.441N,8242.715W
2806.4414N,8242.715W
2806.4418N,8242.715W
2806.4422N,8242.715W
2806.4427N,8242.7149W
2806.4431N,8242.7149W
2806.4436N,8242.7147W
2806.444N,8242.7143W
2806.4445N,8242.7144W
2806.445N,8242.7143W
2806.4454N,8242.7142W
2806.4459N,8242.7141W
2806.4463N,8242.7139W
2806.4467N,8242.7138W
2806.4471N,8242.7136W
2806.4476N,8242.7134W
2806.4481N,8242.7132W
2806.4486N,8242.713W
2806.4491N,8242.7129W
2806.4495N,8242.7127W
2806.45N,8242.7127W
2806.4505N,8242.7126W
2806.4509N,8242.7124W
2806.4514N,8242.7123W
2806.4519N,8242.7121W
2806.4523N,8242.712W
2806.4528N,8242.7118W
2806.4533N,8242.7118W
2806.4538N,8242.7116W
2806.4542N,8242.7115W
2806.4547N,8242.7114W
2806.4552N,8242.7113W
2806.4556N,8242.7112W
2806.4561N,8242.7111W
2806.4565N,8242.711W
2806.457N,8242.7109W
2806.4574N,8242.7107W
2806.4578N,8242.7107W
2806.4584N,8242.7109W
2806.4589N,8242.7108W
2806.4594N,8242.7107W
2806.46N,8242.7106W
2806.4605N,8242.7105W
2806.4609N,8242.7103W
2806.4614N,8242.7099W
2806.462N,8242.7097W
2806.4624N,8242.7094W
2806.4628N,8242.709W
2806.4633N,8242.7087W
2806.4638N,8242.7084W
2806.4642N,8242.7081W
2806.4647N,8242.7078W
2806.4652N,8242.7075W
2806.4656N,8242.7071W
2806.4662N,8242.7068W
2806.4668N,8242.7065W
2806.4674N,8242.7062W
2806.468N,8242.7059W
2806.4686N,8242.7056W
2806.4692N,8242.7053W
2806.4698N,8242.7049W
2806.4704N,8242.7046W
2806.4711N,8242.7043W
2806.4717N,8242.7039W
2806.4724N,8242.7035W
2806.473N,8242.7031W
2806.4737N,8242.7027W
2806.4744N,8242.7024W
2806.4751N,8242.702W
2806.4757N,8242.7012W
2806.4762N,8242.7006W
2806.477N,8242.7002W
2806.4777N,8242.6997W
2806.4784N,8242.6993W
2806.4791N,8242.699W
2806.4798N,8242.6986W
2806.4805N,8242.6983W
2806.4812N,8242.6979W
2806.4818N,8242.6976W
2806.4825N,8242.6972W
2806.4831N,8242.6969W
2806.4837N,8242.6966W
2806.4844N,8242.6963W
2806.485N,8242.696W
2806.4856N,8242.6957W
2806.4862N,8242.6954W
2806.4867N,8242.6952W
2806.4872N,8242.6949W
2806.4878N,8242.6947W
2806.4883N,8242.6945W
2806.4889N,8242.6942W
2806.4893N,8242.694W
2806.4898N,8242.6938W
2806.4903N,8242.6936W
2806.4907N,8242.6934W
2806.4912N,8242.6933W
2806.4916N,8242.6931W
2806.492N,8242.693W
2806.4924N,8242.6929W
2806.4928N,8242.6928W
2806.4932N,8242.6928W
2806.4935N,8242.6926W
2806.4939N,8242.6925W
2806.4943N,8242.6926W
2806.4948N,8242.6926W
2806.4951N,8242.6925W
2806.4955N,8242.6924W
2806.4959N,8242.6923W
2806.4963N,8242.6923W
2806.4967N,8242.6921W
2806.4971N,8242.6921W
2806.4976N,8242.6921W
2806.498N,8242.6921W
2806.4984N,8242.6919W
2806.4989N,8242.6919W
2806.4993N,8242.6919W
2806.4997N,8242.6919W
2806.5001N,8242.6919W
2806.5005N,8242.6919W
2806.5009N,8242.6919W
2806.5013N,8242.6919W
2806.5016N,8242.6919W
2806.502N,8242.6919W
2806.5024N,8242.6919W
2806.5028N,8242.6919W
2806.5032N,8242.6918W
2806.5036N,8242.6917W
2806.5039N,8242.6917W
2806.5043N,8242.6917W
2806.5047N,8242.6916W
2806.5051N,8242.6916W
2806.5054N,8242.6917W
2806.5058N,8242.6916W
2806.5062N,8242.6914W
2806.5065N,8242.6913W
2806.5069N,8242.6913W
