Date,Time,Lat,NS,Lon,EW,Alt,Knots,m/s,dt,distance,,"latitude,longitude"
251214,175629.2,2806.6725,N,8242.482,W,3.2,2.44,1.2552444443,0.2,681.6790154967,,"2806.6725N,8242.482W"
251214,175629.4,2806.6724,N,8242.4819,W,3.2,2.44,1.2552444443,0.2,681.9300643855,,"2806.6724N,8242.4819W"
251214,175629.6,2806.6723,N,8242.4818,W,3.2,2.42,1.2449555554,0.2,682.1790554966,,"2806.6723N,8242.4818W"
251214,175629.8,2806.6722,N,8242.4817,W,3.2,2.48,1.2758222221,0.2,682.434219941,,"2806.6722N,8242.4817W"
251214,175630,2806.672,N,8242.4816,W,3.3,2.7,1.3889999999,0.2,682.712019941,,"2806.672N,8242.4816W"
251214,175630.2,2806.6718,N,8242.4814,W,3.3,2.75,1.4147222221,0.2,682.9949643854,,"2806.6718N,8242.4814W"
251214,175630.4,2806.6717,N,8242.4812,W,3.3,2.94,1.5124666665,0.2,683.2974577187,,"2806.6717N,8242.4812W"
251214,175630.6,2806.6713,N,8242.4812,W,3.3,3.03,1.5587666665,0.2,683.609211052,,"2806.6713N,8242.4812W"
251214,175630.8,2806.6711,N,8242.4811,W,3.3,3.03,1.5587666665,0.2,683.9209643853,,"2806.6711N,8242.4811W"
251214,175631,2806.6709,N,8242.4811,W,3.3,3.06,1.5741999999,0.2,684.2358043853,,"2806.6709N,8242.4811W"
251214,175631.2,2806.6709,N,8242.481,W,3.3,3.05,1.5690555554,0.2,684.5496154964,,"2806.6709N,8242.481W"
251214,175631.4,2806.6707,N,8242.4809,W,3.3,3.02,1.5536222221,0.2,684.8603399408,,"2806.6707N,8242.4809W"
251214,175631.6,2806.6705,N,8242.4808,W,3.3,2.98,1.5330444443,0.2,685.1669488297,,"2806.6705N,8242.4808W"
251214,175631.8,2806.6704,N,8242.4808,W,3.3,2.93,1.5073222221,0.2,685.4684132741,,"2806.6704N,8242.4808W"
251214,175632,2806.6703,N,8242.4807,W,3.3,2.88,1.4815999999,0.2,685.7647332741,,"2806.6703N,8242.4807W"
251214,175632.2,2806.6702,N,8242.4806,W,3.2,2.85,1.4661666665,0.2,686.0579666074,,"2806.6702N,8242.4806W"
251214,175632.4,2806.67,N,8242.4805,W,3.2,2.7,1.3889999999,0.2,686.3357666073,,"2806.67N,8242.4805W"
251214,175632.6,2806.6699,N,8242.4805,W,3.2,2.53,1.3015444443,0.2,686.5960754962,,"2806.6699N,8242.4805W"
251214,175632.8,2806.6698,N,8242.4804,W,3.2,2.42,1.2449555554,0.2,686.8450666073,,"2806.6698N,8242.4804W"
251214,175633,2806.6698,N,8242.4803,W,3.2,2.26,1.1626444443,0.2,687.0775954962,,"2806.6698N,8242.4803W"
251214,175633.2,2806.6697,N,8242.4803,W,3.2,2.1,1.0803333332,0.2,687.2936621628,,"2806.6697N,8242.4803W"
251214,175633.4,2806.6697,N,8242.4802,W,3.2,2.03,1.0443222221,0.2,687.5025266072,,"2806.6697N,8242.4802W"
251214,175633.6,2806.6697,N,8242.4803,W,3.1,1.85,0.9517222221,0.2,687.6928710517,,"2806.6697N,8242.4803W"
251214,175633.8,2806.6697,N,8242.4803,W,3.1,1.75,0.9002777777,0.2,687.8729266072,,"2806.6697N,8242.4803W"
251214,175634,2806.6696,N,8242.4804,W,3.1,1.79,0.9208555555,0.2,688.0570977183,,"2806.6696N,8242.4804W"
251214,175634.2,2806.6696,N,8242.4804,W,3.1,1.95,1.0031666666,0.2,688.2577310516,,"2806.6696N,8242.4804W"
251214,175634.4,2806.6695,N,8242.4804,W,3,2.02,1.0391777777,0.2,688.4655666072,,"2806.6695N,8242.4804W"
251214,175634.6,2806.6694,N,8242.4804,W,3,2.02,1.0391777777,0.2,688.6734021627,,"2806.6694N,8242.4804W"
251214,175634.8,2806.6693,N,8242.4804,W,2.9,2,1.0288888888,0.2,688.8791799405,,"2806.6693N,8242.4804W"
251214,175635,2806.6692,N,8242.4804,W,2.9,2.03,1.0443222221,0.2,689.0880443849,,"2806.6692N,8242.4804W"
251214,175635.2,2806.6691,N,8242.4803,W,2.9,2.1,1.0803333332,0.2,689.3041110516,,"2806.6691N,8242.4803W"
251214,175635.4,2806.6689,N,8242.4801,W,2.8,2.22,1.1420666666,0.2,689.5325243849,,"2806.6689N,8242.4801W"
251214,175635.6,2806.6687,N,8242.4799,W,2.8,2.3,1.1832222221,0.2,689.7691688293,,"2806.6687N,8242.4799W"
251214,175635.8,2806.6686,N,8242.4798,W,2.7,2.24,1.1523555555,0.2,689.9996399404,,"2806.6686N,8242.4798W"
251214,175636,2806.6685,N,8242.4797,W,2.7,2.15,1.1060555555,0.2,690.2208510515,,"2806.6685N,8242.4797W"
251214,175636.2,2806.6684,N,8242.4796,W,2.7,2.14,1.100911111,0.2,690.4410332737,,"2806.6684N,8242.4796W"
251214,175636.4,2806.6683,N,8242.4795,W,2.6,2.03,1.0443222221,0.2,690.6498977181,,"2806.6683N,8242.4795W"
251214,175636.6,2806.668,N,8242.4793,W,2.6,1.91,0.9825888888,0.2,690.8464154959,,"2806.668N,8242.4793W"
251214,175636.8,2806.6677,N,8242.4792,W,2.6,1.88,0.9671555555,0.2,691.0398466069,,"2806.6677N,8242.4792W"
251214,175637,2806.6674,N,8242.4792,W,2.6,1.84,0.9465777777,0.2,691.2291621625,,"2806.6674N,8242.4792W"
251214,175637.2,2806.6671,N,8242.4791,W,2.5,1.85,0.9517222221,0.2,691.4195066069,,"2806.6671N,8242.4791W"
251214,175637.4,2806.667,N,8242.4791,W,2.5,1.75,0.9002777777,0.2,691.5995621625,,"2806.667N,8242.4791W"
251214,175637.6,2806.6669,N,8242.479,W,2.5,1.71,0.8796999999,0.2,691.7755021624,,"2806.6669N,8242.479W"
251214,175637.8,2806.6668,N,8242.4789,W,2.5,1.68,0.8642666666,0.2,691.9483554958,,"2806.6668N,8242.4789W"
251214,175638,2806.6667,N,8242.4788,W,2.4,1.65,0.8488333333,0.2,692.1181221624,,"2806.6667N,8242.4788W"
251214,175638.2,2806.6666,N,8242.4787,W,2.4,1.66,0.8539777777,0.2,692.288917718,,"2806.6666N,8242.4787W"
251214,175638.4,2806.6665,N,8242.4786,W,2.4,1.72,0.8848444444,0.2,692.4658866068,,"2806.6665N,8242.4786W"
251214,175638.6,2806.6665,N,8242.4784,W,2.4,1.75,0.9002777777,0.2,692.6459421624,,"2806.6665N,8242.4784W"
251214,175638.8,2806.6664,N,8242.4783,W,2.4,1.79,0.9208555555,0.2,692.8301132735,,"2806.6664N,8242.4783W"
251214,175639,2806.6662,N,8242.4781,W,2.4,1.84,0.9465777777,0.2,693.019428829,,"2806.6662N,8242.4781W"
251214,175639.2,2806.6662,N,8242.478,W,2.3,1.83,0.9414333333,0.2,693.2077154957,,"2806.6662N,8242.478W"
251214,175639.4,2806.6661,N,8242.4779,W,2.3,1.89,0.9722999999,0.2,693.4021754956,,"2806.6661N,8242.4779W"
251214,175639.6,2806.666,N,8242.4778,W,2.3,2.01,1.0340333332,0.2,693.6089821623,,"2806.666N,8242.4778W"
251214,175639.8,2806.6659,N,8242.4777,W,2.3,2.1,1.0803333332,0.2,693.8250488289,,"2806.6659N,8242.4777W"
251214,175640,2806.6657,N,8242.4774,W,2.3,2.45,1.2603888888,0.2,694.0771266067,,"2806.6657N,8242.4774W"
251214,175640.2,2806.6656,N,8242.4772,W,2.3,2.56,1.3169777777,0.2,694.3405221622,,"2806.6656N,8242.4772W"
251214,175640.4,2806.6655,N,8242.477,W,2.3,2.56,1.3169777777,0.2,694.6039177177,,"2806.6655N,8242.477W"
251214,175640.6,2806.6655,N,8242.4769,W,2.3,2.91,1.4970333332,0.2,694.9033243844,,"2806.6655N,8242.4769W"
251214,175640.8,2806.6654,N,8242.4767,W,2.3,3.07,1.5793444443,0.2,695.2191932732,,"2806.6654N,8242.4767W"
251214,175641,2806.6654,N,8242.4765,W,2.3,3.13,1.610211111,0.2,695.5412354955,,"2806.6654N,8242.4765W"
251214,175641.2,2806.6653,N,8242.4764,W,2.3,3.09,1.5896333332,0.2,695.8591621621,,"2806.6653N,8242.4764W"
251214,175641.4,2806.6653,N,8242.4762,W,2.3,3.12,1.6050666665,0.2,696.1801754954,,"2806.6653N,8242.4762W"
251214,175641.6,2806.6652,N,8242.476,W,2.3,3.15,1.6204999999,0.2,696.5042754954,,"2806.6652N,8242.476W"
251214,175641.8,2806.6651,N,8242.4759,W,2.3,3.07,1.5793444443,0.2,696.8201443842,,"2806.6651N,8242.4759W"
251214,175642,2806.665,N,8242.4757,W,2.3,2.83,1.4558777777,0.2,697.1113199398,,"2806.665N,8242.4757W"
251214,175642.2,2806.6649,N,8242.4755,W,2.2,2.81,1.4455888888,0.2,697.4004377175,,"2806.6649N,8242.4755W"
251214,175642.4,2806.6647,N,8242.4753,W,2.2,2.79,1.4352999999,0.2,697.6874977175,,"2806.6647N,8242.4753W"
251214,175642.6,2806.6645,N,8242.4751,W,2.2,2.81,1.4455888888,0.2,697.9766154952,,"2806.6645N,8242.4751W"
251214,175642.8,2806.6642,N,8242.4748,W,2.2,2.97,1.5278999999,0.2,698.2821954952,,"2806.6642N,8242.4748W"
251214,175643,2806.6637,N,8242.4743,W,2.3,3.04,1.563911111,0.2,698.5949777174,,"2806.6637N,8242.4743W"
251214,175643.2,2806.6635,N,8242.4741,W,2.3,2.97,1.5278999999,0.2,698.9005577174,,"2806.6635N,8242.4741W"
251214,175643.4,2806.6634,N,8242.474,W,2.3,2.81,1.4455888888,0.2,699.1896754951,,"2806.6634N,8242.474W"
251214,175643.6,2806.6632,N,8242.4739,W,2.4,2.58,1.3272666666,0.2,699.4551288285,,"2806.6632N,8242.4739W"
251214,175643.8,2806.6632,N,8242.4739,W,2.4,2.25,1.1574999999,0.2,699.6866288284,,"2806.6632N,8242.4739W"
251214,175644,2806.6632,N,8242.4738,W,2.4,2,1.0288888888,0.2,699.8924066062,,"2806.6632N,8242.4738W"
251214,175644.2,2806.663,N,8242.4737,W,2.4,1.81,0.9311444444,0.2,700.0786354951,,"2806.663N,8242.4737W"
251214,175644.4,2806.663,N,8242.4735,W,2.5,1.9,0.9774444444,0.2,700.2741243839,,"2806.663N,8242.4735W"
251214,175644.6,2806.663,N,8242.4734,W,2.5,1.95,1.0031666666,0.2,700.4747577173,,"2806.663N,8242.4734W"
251214,175644.8,2806.6629,N,8242.4732,W,2.5,1.89,0.9722999999,0.2,700.6692177172,,"2806.6629N,8242.4732W"
251214,175645,2806.6628,N,8242.4731,W,2.5,1.83,0.9414333333,0.2,700.8575043839,,"2806.6628N,8242.4731W"
251214,175645.2,2806.6628,N,8242.4729,W,2.5,1.82,0.9362888888,0.2,701.0447621617,,"2806.6628N,8242.4729W"
251214,175645.4,2806.6628,N,8242.4728,W,2.5,1.77,0.9105666666,0.2,701.226875495,,"2806.6628N,8242.4728W"
251214,175645.6,2806.6627,N,8242.4726,W,2.6,1.79,0.9208555555,0.2,701.4110466061,,"2806.6627N,8242.4726W"
251214,175645.8,2806.6625,N,8242.4725,W,2.6,1.86,0.9568666666,0.2,701.6024199394,,"2806.6625N,8242.4725W"
251214,175646,2806.6625,N,8242.4724,W,2.6,1.83,0.9414333333,0.2,701.790706606,,"2806.6625N,8242.4724W"
251214,175646.2,2806.6624,N,8242.4723,W,2.7,1.9,0.9774444444,0.2,701.9861954949,,"2806.6624N,8242.4723W"
251214,175646.4,2806.6623,N,8242.4722,W,2.7,1.95,1.0031666666,0.2,702.1868288282,,"2806.6623N,8242.4722W"
251214,175646.6,2806.6622,N,8242.4721,W,2.7,1.88,0.9671555555,0.2,702.3802599393,,"2806.6622N,8242.4721W"
251214,175646.8,2806.6621,N,8242.472,W,2.8,1.84,0.9465777777,0.2,702.5695754948,,"2806.6621N,8242.472W"
251214,175647,2806.6621,N,8242.4718,W,2.8,1.82,0.9362888888,0.2,702.7568332726,,"2806.6621N,8242.4718W"
251214,175647.2,2806.662,N,8242.4716,W,2.8,1.88,0.9671555555,0.2,702.9502643837,,"2806.662N,8242.4716W"
251214,175647.4,2806.6618,N,8242.4715,W,2.8,1.91,0.9825888888,0.2,703.1467821615,,"2806.6618N,8242.4715W"
251214,175647.6,2806.6616,N,8242.4712,W,2.9,2.16,1.1111999999,0.2,703.3690221614,,"2806.6616N,8242.4712W"
251214,175647.8,2806.6614,N,8242.471,W,2.9,2.34,1.2037999999,0.2,703.6097821614,,"2806.6614N,8242.471W"
251214,175648,2806.6613,N,8242.4708,W,3,2.35,1.2089444443,0.2,703.8515710503,,"2806.6613N,8242.4708W"
251214,175648.2,2806.6612,N,8242.4706,W,3.1,2.34,1.2037999999,0.2,704.0923310503,,"2806.6612N,8242.4706W"
251214,175648.4,2806.6611,N,8242.4705,W,3.1,2.31,1.1883666666,0.2,704.3300043836,,"2806.6611N,8242.4705W"
251214,175648.6,2806.661,N,8242.4704,W,3.1,2.28,1.1729333332,0.2,704.5645910502,,"2806.661N,8242.4704W"
251214,175648.8,2806.661,N,8242.4703,W,3.1,2.19,1.1266333332,0.2,704.7899177169,,"2806.661N,8242.4703W"
251214,175649,2806.661,N,8242.4701,W,3.1,2.14,1.100911111,0.2,705.0100999391,,"2806.661N,8242.4701W"
251214,175649.2,2806.661,N,8242.47,W,3.1,2.1,1.0803333332,0.2,705.2261666057,,"2806.661N,8242.47W"
251214,175649.4,2806.661,N,8242.4699,W,3.1,2.07,1.0648999999,0.2,705.4391466057,,"2806.661N,8242.4699W"
251214,175649.6,2806.6609,N,8242.4697,W,3.1,2.08,1.0700444444,0.2,705.6531554946,,"2806.6609N,8242.4697W"
251214,175649.8,2806.6606,N,8242.4693,W,3.1,2.18,1.1214888888,0.2,705.8774532723,,"2806.6606N,8242.4693W"
251214,175650,2806.6605,N,8242.4692,W,3.1,2.26,1.1626444443,0.2,706.1099821612,,"2806.6605N,8242.4692W"
251214,175650.2,2806.6604,N,8242.469,W,3.1,2.31,1.1883666666,0.2,706.3476554945,,"2806.6604N,8242.469W"
251214,175650.4,2806.6603,N,8242.4687,W,3.1,2.48,1.2758222221,0.2,706.6028199389,,"2806.6603N,8242.4687W"
251214,175650.6,2806.6602,N,8242.4685,W,3.2,2.6,1.3375555554,0.2,706.87033105,,"2806.6602N,8242.4685W"
251214,175650.8,2806.6601,N,8242.4682,W,3.2,2.75,1.4147222221,0.2,707.1532754944,,"2806.6601N,8242.4682W"
251214,175651,2806.6601,N,8242.468,W,3.3,2.72,1.3992888888,0.2,707.4331332722,,"2806.6601N,8242.468W"
251214,175651.2,2806.6601,N,8242.4678,W,3.3,2.71,1.3941444443,0.2,707.7119621611,,"2806.6601N,8242.4678W"
251214,175651.4,2806.6599,N,8242.4677,W,3.4,2.65,1.3632777777,0.2,707.9846177166,,"2806.6599N,8242.4677W"
251214,175651.6,2806.6598,N,8242.4676,W,3.4,2.61,1.3426999999,0.2,708.2531577166,,"2806.6598N,8242.4676W"
251214,175651.8,2806.6598,N,8242.4675,W,3.4,2.6,1.3375555554,0.2,708.5206688276,,"2806.6598N,8242.4675W"
251214,175652,2806.6597,N,8242.4674,W,3.5,2.56,1.3169777777,0.2,708.7840643832,,"2806.6597N,8242.4674W"
251214,175652.2,2806.6597,N,8242.4672,W,3.5,2.52,1.2963999999,0.2,709.0433443832,,"2806.6597N,8242.4672W"
251214,175652.4,2806.6596,N,8242.4671,W,3.5,2.5,1.286111111,0.2,709.3005666054,,"2806.6596N,8242.4671W"
251214,175652.6,2806.6596,N,8242.467,W,3.6,2.49,1.2809666666,0.2,709.5567599387,,"2806.6596N,8242.467W"
251214,175652.8,2806.6596,N,8242.4668,W,3.6,2.64,1.3581333332,0.2,709.8283866053,,"2806.6596N,8242.4668W"
251214,175653,2806.6594,N,8242.4665,W,3.6,2.72,1.3992888888,0.2,710.1082443831,,"2806.6594N,8242.4665W"
251214,175653.2,2806.6592,N,8242.4663,W,3.6,2.84,1.4610222221,0.2,710.4004488275,,"2806.6592N,8242.4663W"
251214,175653.4,2806.6591,N,8242.4661,W,3.6,2.82,1.4507333332,0.2,710.6905954941,,"2806.6591N,8242.4661W"
251214,175653.6,2806.659,N,8242.466,W,3.7,2.81,1.4455888888,0.2,710.9797132719,,"2806.659N,8242.466W"
251214,175653.8,2806.6589,N,8242.4658,W,3.7,2.73,1.4044333332,0.2,711.2605999385,,"2806.6589N,8242.4658W"
251214,175654,2806.6589,N,8242.4658,W,3.7,2.45,1.2603888888,0.2,711.5126777163,,"2806.6589N,8242.4658W"
251214,175654.2,2806.6589,N,8242.4657,W,3.7,2.37,1.2192333332,0.2,711.7565243829,,"2806.6589N,8242.4657W"
251214,175654.4,2806.6588,N,8242.4657,W,3.7,2.27,1.1677888888,0.2,711.9900821607,,"2806.6588N,8242.4657W"
251214,175654.6,2806.6588,N,8242.4656,W,3.7,2.27,1.1677888888,0.2,712.2236399385,,"2806.6588N,8242.4656W"
251214,175654.8,2806.6586,N,8242.4654,W,3.7,2.32,1.193511111,0.2,712.4623421606,,"2806.6586N,8242.4654W"
251214,175655,2806.6585,N,8242.4652,W,3.8,2.36,1.2140888888,0.2,712.7051599384,,"2806.6585N,8242.4652W"
251214,175655.2,2806.6585,N,8242.4651,W,3.7,2.39,1.2295222221,0.2,712.9510643828,,"2806.6585N,8242.4651W"
251214,175655.4,2806.6584,N,8242.465,W,3.8,2.39,1.2295222221,0.2,713.1969688272,,"2806.6584N,8242.465W"
251214,175655.6,2806.6583,N,8242.4648,W,3.8,2.42,1.2449555554,0.2,713.4459599384,,"2806.6583N,8242.4648W"
251214,175655.8,2806.6581,N,8242.4645,W,3.8,2.36,1.2140888888,0.2,713.6887777161,,"2806.6581N,8242.4645W"
251214,175656,2806.658,N,8242.4644,W,3.8,2.21,1.1369222221,0.2,713.9161621605,,"2806.658N,8242.4644W"
251214,175656.2,2806.6578,N,8242.4642,W,3.7,2.15,1.1060555555,0.2,714.1373732716,,"2806.6578N,8242.4642W"
251214,175656.4,2806.6578,N,8242.4641,W,3.8,2.09,1.0751888888,0.2,714.3524110494,,"2806.6578N,8242.4641W"
251214,175656.6,2806.6577,N,8242.4639,W,3.8,2.16,1.1111999999,0.2,714.5746510494,,"2806.6577N,8242.4639W"
251214,175656.8,2806.6578,N,8242.464,W,3.8,2.14,1.100911111,0.2,714.7948332715,,"2806.6578N,8242.464W"
251214,175657,2806.6576,N,8242.4639,W,3.7,2.09,1.0751888888,0.2,715.0098710493,,"2806.6576N,8242.4639W"
251214,175657.2,2806.6576,N,8242.4638,W,3.7,2.05,1.054611111,0.2,715.2207932715,,"2806.6576N,8242.4638W"
251214,175657.4,2806.6575,N,8242.4637,W,3.7,1.95,1.0031666666,0.2,715.4214266048,,"2806.6575N,8242.4637W"
251214,175657.6,2806.6575,N,8242.4635,W,3.7,1.8,0.9259999999,0.2,715.6066266048,,"2806.6575N,8242.4635W"
251214,175657.8,2806.6574,N,8242.4633,W,3.7,1.65,0.8488333333,0.2,715.7763932715,,"2806.6574N,8242.4633W"
251214,175658,2806.6572,N,8242.4631,W,3.7,1.74,0.8951333333,0.2,715.9554199381,,"2806.6572N,8242.4631W"
251214,175658.2,2806.6571,N,8242.4629,W,3.7,1.89,0.9722999999,0.2,716.1498799381,,"2806.6571N,8242.4629W"
251214,175658.4,2806.6569,N,8242.4627,W,3.7,2.03,1.0443222221,0.2,716.3587443825,,"2806.6569N,8242.4627W"
251214,175658.6,2806.6568,N,8242.4625,W,3.7,2.22,1.1420666666,0.2,716.5871577159,,"2806.6568N,8242.4625W"
251214,175658.8,2806.6567,N,8242.4623,W,3.7,2.36,1.2140888888,0.2,716.8299754936,,"2806.6567N,8242.4623W"
251214,175659,2806.6567,N,8242.4622,W,3.7,2.37,1.2192333332,0.2,717.0738221603,,"2806.6567N,8242.4622W"
251214,175659.2,2806.6566,N,8242.462,W,3.7,2.34,1.2037999999,0.2,717.3145821602,,"2806.6566N,8242.462W"
251214,175659.4,2806.6565,N,8242.4619,W,3.7,2.32,1.193511111,0.2,717.5532843824,,"2806.6565N,8242.4619W"
251214,175659.6,2806.6564,N,8242.4618,W,3.7,2.24,1.1523555555,0.2,717.7837554935,,"2806.6564N,8242.4618W"
251214,175659.8,2806.6564,N,8242.4617,W,3.6,2.12,1.0906222221,0.2,718.0018799379,,"2806.6564N,8242.4617W"
251214,175700,2806.6562,N,8242.4616,W,3.7,2.15,1.1060555555,0.2,718.223091049,,"2806.6562N,8242.4616W"
251214,175700.2,2806.6561,N,8242.4614,W,3.7,2.28,1.1729333332,0.2,718.4576777157,,"2806.6561N,8242.4614W"
251214,175700.4,2806.6559,N,8242.4613,W,3.7,2.36,1.2140888888,0.2,718.7004954934,,"2806.6559N,8242.4613W"
251214,175700.6,2806.6558,N,8242.4613,W,3.6,2.43,1.2500999999,0.2,718.9505154934,,"2806.6558N,8242.4613W"
251214,175700.8,2806.6556,N,8242.4612,W,3.7,2.46,1.2655333332,0.2,719.2036221601,,"2806.6556N,8242.4612W"
251214,175701,2806.6555,N,8242.4611,W,3.7,2.38,1.2243777777,0.2,719.4484977156,,"2806.6555N,8242.4611W"
251214,175701.2,2806.6554,N,8242.4611,W,3.7,2.26,1.1626444443,0.2,719.6810266045,,"2806.6554N,8242.4611W"
251214,175701.4,2806.6554,N,8242.4613,W,3.7,2.16,1.1111999999,0.2,719.9032666044,,"2806.6554N,8242.4613W"
251214,175701.6,2806.6554,N,8242.4614,W,3.7,2.12,1.0906222221,0.2,720.1213910489,,"2806.6554N,8242.4614W"
251214,175701.8,2806.6556,N,8242.4615,W,3.7,2.24,1.1523555555,0.2,720.35186216,,"2806.6556N,8242.4615W"
251214,175702,2806.6557,N,8242.4615,W,3.7,2.27,1.1677888888,0.2,720.5854199377,,"2806.6557N,8242.4615W"
251214,175702.2,2806.6557,N,8242.4615,W,3.7,2.19,1.1266333332,0.2,720.8107466044,,"2806.6557N,8242.4615W"
251214,175702.4,2806.6556,N,8242.4615,W,3.7,2.16,1.1111999999,0.2,721.0329866044,,"2806.6556N,8242.4615W"
251214,175702.6,2806.6556,N,8242.4614,W,3.7,2.34,1.2037999999,0.2,721.2737466043,,"2806.6556N,8242.4614W"
251214,175702.8,2806.6555,N,8242.4613,W,3.7,2.58,1.3272666666,0.2,721.5391999376,,"2806.6555N,8242.4613W"
251214,175703,2806.6554,N,8242.4612,W,3.7,2.64,1.3581333332,0.2,721.8108266043,,"2806.6554N,8242.4612W"
251214,175703.2,2806.6554,N,8242.4611,W,3.7,2.7,1.3889999999,0.2,722.0886266043,,"2806.6554N,8242.4611W"
251214,175703.4,2806.6554,N,8242.4609,W,3.7,2.69,1.3838555554,0.2,722.3653977153,,"2806.6554N,8242.4609W"
251214,175703.6,2806.6554,N,8242.4608,W,3.7,2.57,1.3221222221,0.2,722.6298221598,,"2806.6554N,8242.4608W"
251214,175703.8,2806.6553,N,8242.4606,W,3.7,2.6,1.3375555554,0.2,722.8973332708,,"2806.6553N,8242.4606W"
251214,175704,2806.6552,N,8242.4605,W,3.7,2.59,1.332411111,0.2,723.1638154931,,"2806.6552N,8242.4605W"
251214,175704.2,2806.6552,N,8242.4604,W,3.7,2.62,1.3478444443,0.2,723.4333843819,,"2806.6552N,8242.4604W"
251214,175704.4,2806.6551,N,8242.4603,W,3.7,2.72,1.3992888888,0.2,723.7132421597,,"2806.6551N,8242.4603W"
251214,175704.6,2806.6551,N,8242.4602,W,3.7,2.75,1.4147222221,0.2,723.9961866041,,"2806.6551N,8242.4602W"
251214,175704.8,2806.655,N,8242.46,W,3.7,2.95,1.517611111,0.2,724.2997088263,,"2806.655N,8242.46W"
251214,175705,2806.655,N,8242.4599,W,3.7,3.12,1.6050666665,0.2,724.6207221596,,"2806.655N,8242.4599W"
251214,175705.2,2806.6549,N,8242.4598,W,3.7,3.06,1.5741999999,0.2,724.9355621596,,"2806.6549N,8242.4598W"
251214,175705.4,2806.6547,N,8242.4597,W,3.7,3.2,1.6462222221,0.2,725.264806604,,"2806.6547N,8242.4597W"
251214,175705.6,2806.6546,N,8242.4597,W,3.8,3.14,1.6153555554,0.2,725.5878777151,,"2806.6546N,8242.4597W"
251214,175705.8,2806.6545,N,8242.4596,W,3.8,3.02,1.5536222221,0.2,725.8986021595,,"2806.6545N,8242.4596W"
251214,175706,2806.6545,N,8242.4595,W,3.8,2.72,1.3992888888,0.2,726.1784599372,,"2806.6545N,8242.4595W"
251214,175706.2,2806.6545,N,8242.4595,W,3.8,2.51,1.2912555554,0.2,726.4367110483,,"2806.6545N,8242.4595W"
251214,175706.4,2806.6544,N,8242.4594,W,3.8,2.34,1.2037999999,0.2,726.6774710483,,"2806.6544N,8242.4594W"
251214,175706.6,2806.6543,N,8242.4594,W,3.8,2.21,1.1369222221,0.2,726.9048554927,,"2806.6543N,8242.4594W"
251214,175706.8,2806.6543,N,8242.4593,W,3.8,2.14,1.100911111,0.2,727.1250377149,,"2806.6543N,8242.4593W"
251214,175707,2806.6542,N,8242.4593,W,3.8,2.12,1.0906222221,0.2,727.3431621594,,"2806.6542N,8242.4593W"
251214,175707.2,2806.6541,N,8242.4592,W,3.8,2.11,1.0854777777,0.2,727.5602577149,,"2806.6541N,8242.4592W"
251214,175707.4,2806.6541,N,8242.4591,W,3.8,2.04,1.0494666666,0.2,727.7701510482,,"2806.6541N,8242.4591W"
251214,175707.6,2806.6542,N,8242.459,W,3.8,2.07,1.0648999999,0.2,727.9831310482,,"2806.6542N,8242.459W"
251214,175707.8,2806.6541,N,8242.459,W,3.8,1.93,0.9928777777,0.2,728.1817066037,,"2806.6541N,8242.459W"
251214,175708,2806.6541,N,8242.459,W,3.8,1.72,0.8848444444,0.2,728.3586754926,,"2806.6541N,8242.459W"
251214,175708.2,2806.6541,N,8242.4589,W,3.8,1.66,0.8539777777,0.2,728.5294710482,,"2806.6541N,8242.4589W"
251214,175708.4,2806.654,N,8242.4589,W,3.8,1.64,0.8436888888,0.2,728.6982088259,,"2806.654N,8242.4589W"
251214,175708.6,2806.654,N,8242.4588,W,3.8,1.64,0.8436888888,0.2,728.8669466037,,"2806.654N,8242.4588W"
251214,175708.8,2806.654,N,8242.4587,W,3.8,1.63,0.8385444444,0.2,729.0346554925,,"2806.654N,8242.4587W"
251214,175709,2806.654,N,8242.4587,W,3.8,1.53,0.7870999999,0.2,729.1920754925,,"2806.654N,8242.4587W"
251214,175709.2,2806.654,N,8242.4587,W,3.8,1.44,0.7407999999,0.2,729.3402354925,,"2806.654N,8242.4587W"
251214,175709.4,2806.654,N,8242.4587,W,3.8,1.34,0.6893555555,0.2,729.4781066036,,"2806.654N,8242.4587W"
251214,175709.6,2806.654,N,8242.4587,W,3.8,1.25,0.6430555555,0.2,729.6067177147,,"2806.654N,8242.4587W"
251214,175709.8,2806.654,N,8242.4586,W,3.8,1.25,0.6430555555,0.2,729.7353288258,,"2806.654N,8242.4586W"
251214,175710,2806.6539,N,8242.4585,W,3.7,1.29,0.6636333333,0.2,729.8680554925,,"2806.6539N,8242.4585W"
251214,175710.2,2806.6539,N,8242.4585,W,3.7,1.31,0.6739222222,0.2,730.0028399369,,"2806.6539N,8242.4585W"
251214,175710.4,2806.6538,N,8242.4584,W,3.7,1.4,0.7202222222,0.2,730.1468843813,,"2806.6538N,8242.4584W"
251214,175710.6,2806.6537,N,8242.4583,W,3.7,1.45,0.7459444444,0.2,730.2960732702,,"2806.6537N,8242.4583W"
251214,175710.8,2806.6536,N,8242.4582,W,3.7,1.56,0.8025333333,0.2,730.4565799369,,"2806.6536N,8242.4582W"
251214,175711,2806.6535,N,8242.458,W,3.8,1.78,0.915711111,0.2,730.6397221591,,"2806.6535N,8242.458W"
251214,175711.2,2806.6534,N,8242.4579,W,3.8,1.79,0.9208555555,0.2,730.8238932702,,"2806.6534N,8242.4579W"
