16572,-1752,-540,23.49,278,75,93
16644,-1860,-500,23.49,232,76,93
16584,-1804,-404,23.45,229,71,111
16624,-1768,-456,23.45,187,56,108
16592,-1764,-364,23.35,240,134,72
16556,-1764,-360,23.49,171,158,17
16592,-1792,-340,23.40,143,261,22
16656,-1628,-188,23.40,241,116,14
16680,-1660,-196,23.49,224,21,54
16628,-1644,-48,23.40,155,15,85
16572,-1684,-88,23.45,249,-8,78
16548,-1656,-164,23.49,220,-71,95
16676,-1740,-228,23.40,249,-50,83
16536,-1564,40,23.45,166,-62,126
16560,-1600,-72,23.40,162,-115,132
16536,-1664,-100,23.45,126,-197,151
16656,-1656,-220,23.45,85,-247,123
16532,-1540,-268,23.40,68,-237,135
16564,-1660,-228,23.40,49,-248,176
16588,-1560,-188,23.40,18,-304,180
16636,-1668,-276,23.45,97,-294,181
16752,-1652,-456,23.45,52,-203,175
16620,-1620,-592,23.49,28,-233,291
16564,-1664,-628,23.49,15,-104,305
16620,-1796,-528,23.40,158,-12,281
16596,-1772,-360,23.40,154,-167,234
16536,-1876,-576,23.35,215,-254,179
16688,-1736,-644,23.49,171,-218,149
16580,-1756,-788,23.49,197,-120,178
16624,-1768,-716,23.40,186,-7,191
16536,-1840,-580,23.45,149,59,161
16612,-1872,-632,23.45,150,7,117
16616,-1724,-596,23.45,144,4,134
16516,-1752,-604,23.40,175,-17,153
16576,-1808,-556,23.45,135,-84,143
16580,-1868,-400,23.35,149,-88,149
16608,-1756,-532,23.45,155,-136,143
16612,-1716,-560,23.49,113,-97,102
16572,-1848,-628,23.49,130,-48,92
16588,-1868,-600,23.45,108,1,73
16548,-1756,-460,23.40,141,-85,116
16560,-1644,-556,23.40,145,-75,72
16580,-1772,-464,23.40,119,-131,128
16656,-1764,-696,23.45,124,-152,154
16508,-1716,-636,23.45,154,-123,170
16516,-1724,-768,23.40,133,-133,206
16632,-1784,-732,23.40,104,-64,164
16648,-1764,-652,23.49,161,-62,187
16620,-1856,-608,23.45,147,-26,190
16572,-1844,-528,23.45,151,-36,129
16560,-1856,-600,23.45,140,-62,143
16588,-1860,-624,23.45,157,-41,120
16540,-1760,-756,23.40,155,-68,155
16576,-1768,-568,23.49,160,-48,119
16600,-1760,-676,23.49,149,-21,144
16572,-1780,-620,23.54,180,-11,135
16564,-1884,-524,23.54,169,-21,95
16536,-1780,-656,23.54,179,-29,139
16744,-1756,-676,23.45,170,34,141
16472,-1844,-492,23.45,183,8,150
16652,-1740,-620,23.45,189,10,159
16600,-1820,-672,23.45,149,57,143
16592,-1868,-600,23.49,178,53,99
16496,-1780,-512,23.40,115,72,103
16588,-1920,-548,23.49,104,-42,127
16572,-1760,-488,23.45,44,-76,110
16576,-1804,-480,23.49,75,-167,75
